,period_day,weekday_weekend,month,weekday
15594,morning,weekday,March,Friday
15595,morning,weekday,March,Friday
15596,morning,weekday,March,Friday
15597,morning,weekday,March,Friday
15598,morning,weekday,March,Friday
15599,morning,weekday,March,Friday
15600,morning,weekday,March,Friday
15601,morning,weekday,March,Friday
15602,morning,weekday,March,Friday
15603,morning,weekday,March,Friday
15604,morning,weekday,March,Friday
15605,morning,weekday,March,Friday
15606,morning,weekday,March,Friday
15607,morning,weekday,March,Friday
15608,morning,weekday,March,Friday
15609,morning,weekday,March,Friday
15610,morning,weekday,March,Friday
15611,morning,weekday,March,Friday
15612,morning,weekday,March,Friday
15613,morning,weekday,March,Friday
15614,morning,weekday,March,Friday
15615,morning,weekday,March,Friday
15616,morning,weekday,March,Friday
15617,morning,weekday,March,Friday
15618,morning,weekday,March,Friday
15619,morning,weekday,March,Friday
15620,morning,weekday,March,Friday
15621,morning,weekday,March,Friday
15622,morning,weekday,March,Friday
15623,morning,weekday,March,Friday
15624,morning,weekday,March,Friday
15625,morning,weekday,March,Friday
15626,morning,weekday,March,Friday
15627,morning,weekday,March,Friday
15628,morning,weekday,March,Friday
15629,morning,weekday,March,Friday
15630,morning,weekday,March,Friday
15631,morning,weekday,March,Friday
15632,morning,weekday,March,Friday
15633,morning,weekday,March,Friday
15634,morning,weekday,March,Friday
15635,morning,weekday,March,Friday
15636,morning,weekday,March,Friday
15637,morning,weekday,March,Friday
15638,morning,weekday,March,Friday
15639,morning,weekday,March,Friday
15640,morning,weekday,March,Friday
15641,morning,weekday,March,Friday
15642,morning,weekday,March,Friday
15643,morning,weekday,March,Friday
15644,morning,weekday,March,Friday
15645,morning,weekday,March,Friday
15646,morning,weekday,March,Friday
15647,morning,weekday,March,Friday
15648,morning,weekday,March,Friday
15649,morning,weekday,March,Friday
15650,morning,weekday,March,Friday
15651,morning,weekday,March,Friday
15652,morning,weekday,March,Friday
15653,afternoon,weekday,March,Friday
15654,afternoon,weekday,March,Friday
15655,afternoon,weekday,March,Friday
15656,afternoon,weekday,March,Friday
15657,afternoon,weekday,March,Friday
15658,afternoon,weekday,March,Friday
15659,afternoon,weekday,March,Friday
15660,afternoon,weekday,March,Friday
15661,afternoon,weekday,March,Friday
15662,afternoon,weekday,March,Friday
15663,afternoon,weekday,March,Friday
15664,afternoon,weekday,March,Friday
15665,afternoon,weekday,March,Friday
15666,afternoon,weekday,March,Friday
15667,afternoon,weekday,March,Friday
15668,afternoon,weekday,March,Friday
15669,afternoon,weekday,March,Friday
15670,afternoon,weekday,March,Friday
15671,afternoon,weekday,March,Friday
15672,afternoon,weekday,March,Friday
15673,afternoon,weekday,March,Friday
15674,afternoon,weekday,March,Friday
15675,afternoon,weekday,March,Friday
15676,afternoon,weekday,March,Friday
15677,afternoon,weekday,March,Friday
15678,afternoon,weekday,March,Friday
15679,afternoon,weekday,March,Friday
15680,afternoon,weekday,March,Friday
15681,afternoon,weekday,March,Friday
15682,afternoon,weekday,March,Friday
15683,afternoon,weekday,March,Friday
15684,afternoon,weekday,March,Friday
15685,afternoon,weekday,March,Friday
15686,afternoon,weekday,March,Friday
15687,afternoon,weekday,March,Friday
15688,afternoon,weekday,March,Friday
15689,afternoon,weekday,March,Friday
15690,afternoon,weekday,March,Friday
15691,afternoon,weekday,March,Friday
15692,afternoon,weekday,March,Friday
15693,afternoon,weekday,March,Friday
15694,afternoon,weekday,March,Friday
15695,afternoon,weekday,March,Friday
15696,afternoon,weekday,March,Friday
15697,afternoon,weekday,March,Friday
15698,afternoon,weekday,March,Friday
15699,afternoon,weekday,March,Friday
15700,afternoon,weekday,March,Friday
15701,afternoon,weekday,March,Friday
15702,afternoon,weekday,March,Friday
15703,afternoon,weekday,March,Friday
15704,afternoon,weekday,March,Friday
15705,afternoon,weekday,March,Friday
15706,afternoon,weekday,March,Friday
15707,afternoon,weekday,March,Friday
15708,afternoon,weekday,March,Friday
15709,afternoon,weekday,March,Friday
15710,afternoon,weekday,March,Friday
15711,afternoon,weekday,March,Friday
15712,afternoon,weekday,March,Friday
15713,afternoon,weekday,March,Friday
15714,afternoon,weekday,March,Friday
15715,afternoon,weekday,March,Friday
15716,afternoon,weekday,March,Friday
15717,afternoon,weekday,March,Friday
15718,afternoon,weekday,March,Friday
15719,afternoon,weekday,March,Friday
15720,afternoon,weekday,March,Friday
15721,afternoon,weekday,March,Friday
15722,afternoon,weekday,March,Friday
15723,afternoon,weekday,March,Friday
15724,afternoon,weekday,March,Friday
15725,afternoon,weekday,March,Friday
15726,morning,weekend,April,Monday
15727,morning,weekend,April,Monday
15728,morning,weekend,April,Monday
15729,morning,weekend,April,Monday
15730,morning,weekend,April,Monday
15731,morning,weekend,April,Monday
15732,morning,weekend,April,Monday
15733,morning,weekend,April,Monday
15734,morning,weekend,April,Monday
15735,morning,weekend,April,Monday
15736,morning,weekend,April,Monday
15737,morning,weekend,April,Monday
15738,morning,weekend,April,Monday
15739,morning,weekend,April,Monday
15740,morning,weekend,April,Monday
15741,morning,weekend,April,Monday
15742,morning,weekend,April,Monday
15743,morning,weekend,April,Monday
15744,morning,weekend,April,Monday
15745,morning,weekend,April,Monday
15746,morning,weekend,April,Monday
15747,morning,weekend,April,Monday
15748,morning,weekend,April,Monday
15749,morning,weekend,April,Monday
15750,morning,weekend,April,Monday
15751,morning,weekend,April,Monday
15752,morning,weekend,April,Monday
15753,morning,weekend,April,Monday
15754,morning,weekend,April,Monday
15755,morning,weekend,April,Monday
15756,morning,weekend,April,Monday
15757,morning,weekend,April,Monday
15758,morning,weekend,April,Monday
15759,morning,weekend,April,Monday
15760,morning,weekend,April,Monday
15761,morning,weekend,April,Monday
15762,morning,weekend,April,Monday
15763,morning,weekend,April,Monday
15764,morning,weekend,April,Monday
15765,morning,weekend,April,Monday
15766,morning,weekend,April,Monday
15767,morning,weekend,April,Monday
15768,morning,weekend,April,Monday
15769,morning,weekend,April,Monday
15770,morning,weekend,April,Monday
15771,morning,weekend,April,Monday
15772,morning,weekend,April,Monday
15773,morning,weekend,April,Monday
15774,morning,weekend,April,Monday
15775,morning,weekend,April,Monday
15776,morning,weekend,April,Monday
15777,morning,weekend,April,Monday
15778,morning,weekend,April,Monday
15779,morning,weekend,April,Monday
15780,morning,weekend,April,Monday
15781,morning,weekend,April,Monday
15782,morning,weekend,April,Monday
15783,morning,weekend,April,Monday
15784,morning,weekend,April,Monday
15785,morning,weekend,April,Monday
15786,morning,weekend,April,Monday
15787,morning,weekend,April,Monday
15788,morning,weekend,April,Monday
15789,morning,weekend,April,Monday
15790,morning,weekend,April,Monday
15791,morning,weekend,April,Monday
15792,morning,weekend,April,Monday
15793,morning,weekend,April,Monday
15794,morning,weekend,April,Monday
15795,morning,weekend,April,Monday
15796,morning,weekend,April,Monday
15797,morning,weekend,April,Monday
15798,morning,weekend,April,Monday
15799,morning,weekend,April,Monday
15800,morning,weekend,April,Monday
15801,morning,weekend,April,Monday
15802,morning,weekend,April,Monday
15803,morning,weekend,April,Monday
15804,morning,weekend,April,Monday
15805,morning,weekend,April,Monday
15806,morning,weekend,April,Monday
15807,morning,weekend,April,Monday
15808,morning,weekend,April,Monday
15809,morning,weekend,April,Monday
15810,morning,weekend,April,Monday
15811,morning,weekend,April,Monday
15812,morning,weekend,April,Monday
15813,morning,weekend,April,Monday
15814,morning,weekend,April,Monday
15815,morning,weekend,April,Monday
15816,morning,weekend,April,Monday
15817,morning,weekend,April,Monday
15818,morning,weekend,April,Monday
15819,morning,weekend,April,Monday
15820,morning,weekend,April,Monday
15821,afternoon,weekend,April,Monday
15822,afternoon,weekend,April,Monday
15823,afternoon,weekend,April,Monday
15824,afternoon,weekend,April,Monday
15825,afternoon,weekend,April,Monday
15826,afternoon,weekend,April,Monday
15827,afternoon,weekend,April,Monday
15828,afternoon,weekend,April,Monday
15829,afternoon,weekend,April,Monday
15830,afternoon,weekend,April,Monday
15831,afternoon,weekend,April,Monday
15832,afternoon,weekend,April,Monday
15833,afternoon,weekend,April,Monday
15834,afternoon,weekend,April,Monday
15835,afternoon,weekend,April,Monday
15836,afternoon,weekend,April,Monday
15837,afternoon,weekend,April,Monday
15838,afternoon,weekend,April,Monday
15839,afternoon,weekend,April,Monday
15840,afternoon,weekend,April,Monday
15841,afternoon,weekend,April,Monday
15842,afternoon,weekend,April,Monday
15843,afternoon,weekend,April,Monday
15844,afternoon,weekend,April,Monday
15845,afternoon,weekend,April,Monday
15846,afternoon,weekend,April,Monday
15847,afternoon,weekend,April,Monday
15848,afternoon,weekend,April,Monday
15849,afternoon,weekend,April,Monday
15850,afternoon,weekend,April,Monday
15851,afternoon,weekend,April,Monday
15852,afternoon,weekend,April,Monday
15853,afternoon,weekend,April,Monday
15854,afternoon,weekend,April,Monday
15855,afternoon,weekend,April,Monday
15856,afternoon,weekend,April,Monday
15857,afternoon,weekend,April,Monday
15858,afternoon,weekend,April,Monday
15859,afternoon,weekend,April,Monday
15860,afternoon,weekend,April,Monday
15861,afternoon,weekend,April,Monday
15862,afternoon,weekend,April,Monday
15863,afternoon,weekend,April,Monday
15864,afternoon,weekend,April,Monday
15865,afternoon,weekend,April,Monday
15866,afternoon,weekend,April,Monday
15867,afternoon,weekend,April,Monday
15868,afternoon,weekend,April,Monday
15869,afternoon,weekend,April,Monday
15870,afternoon,weekend,April,Monday
15871,afternoon,weekend,April,Monday
15872,afternoon,weekend,April,Monday
15873,afternoon,weekend,April,Monday
15874,afternoon,weekend,April,Monday
15875,afternoon,weekend,April,Monday
15876,afternoon,weekend,April,Monday
15877,afternoon,weekend,April,Monday
15878,afternoon,weekend,April,Monday
15879,afternoon,weekend,April,Monday
15880,afternoon,weekend,April,Monday
15881,afternoon,weekend,April,Monday
15882,afternoon,weekend,April,Monday
15883,afternoon,weekend,April,Monday
15884,afternoon,weekend,April,Monday
15885,afternoon,weekend,April,Monday
15886,afternoon,weekend,April,Monday
15887,afternoon,weekend,April,Monday
15888,afternoon,weekend,April,Monday
15889,afternoon,weekend,April,Monday
15890,afternoon,weekend,April,Monday
15891,afternoon,weekend,April,Monday
15892,afternoon,weekend,April,Monday
15893,afternoon,weekend,April,Monday
15894,afternoon,weekend,April,Monday
15895,afternoon,weekend,April,Monday
15896,afternoon,weekend,April,Monday
15897,afternoon,weekend,April,Monday
15898,afternoon,weekend,April,Monday
15899,afternoon,weekend,April,Monday
15900,afternoon,weekend,April,Monday
15901,afternoon,weekend,April,Monday
15902,afternoon,weekend,April,Monday
15903,afternoon,weekend,April,Monday
15904,afternoon,weekend,April,Monday
15905,afternoon,weekend,April,Monday
15906,afternoon,weekend,April,Monday
15907,afternoon,weekend,April,Monday
15908,afternoon,weekend,April,Monday
15909,afternoon,weekend,April,Monday
15910,afternoon,weekend,April,Monday
15911,afternoon,weekend,April,Monday
15912,afternoon,weekend,April,Monday
15913,afternoon,weekend,April,Monday
15914,afternoon,weekend,April,Monday
15915,afternoon,weekend,April,Monday
15916,afternoon,weekend,April,Monday
15917,afternoon,weekend,April,Monday
15918,afternoon,weekend,April,Monday
15919,afternoon,weekend,April,Monday
15920,afternoon,weekend,April,Monday
15921,afternoon,weekend,April,Monday
15922,afternoon,weekend,April,Monday
15923,afternoon,weekend,April,Monday
15924,afternoon,weekend,April,Monday
15925,afternoon,weekend,April,Monday
15926,afternoon,weekend,April,Monday
15927,afternoon,weekend,April,Monday
15928,afternoon,weekend,April,Monday
15929,afternoon,weekend,April,Monday
15930,afternoon,weekend,April,Monday
15931,afternoon,weekend,April,Monday
15932,afternoon,weekend,April,Monday
15933,afternoon,weekend,April,Monday
15934,afternoon,weekend,April,Monday
15935,afternoon,weekend,April,Monday
15936,afternoon,weekend,April,Monday
15937,afternoon,weekend,April,Monday
15938,afternoon,weekend,April,Monday
15939,afternoon,weekend,April,Monday
15940,afternoon,weekend,April,Monday
15941,afternoon,weekend,April,Monday
15942,afternoon,weekend,April,Monday
15943,afternoon,weekend,April,Monday
15944,afternoon,weekend,April,Monday
15945,afternoon,weekend,April,Monday
15946,afternoon,weekend,April,Monday
15947,afternoon,weekend,April,Monday
15948,afternoon,weekend,April,Monday
15949,afternoon,weekend,April,Monday
15950,afternoon,weekend,April,Monday
15951,afternoon,weekend,April,Monday
15952,afternoon,weekend,April,Monday
15953,afternoon,weekend,April,Monday
15954,afternoon,weekend,April,Monday
15955,afternoon,weekend,April,Monday
15956,afternoon,weekend,April,Monday
15957,afternoon,weekend,April,Monday
15958,afternoon,weekend,April,Monday
15959,afternoon,weekend,April,Monday
15960,afternoon,weekend,April,Monday
15961,afternoon,weekend,April,Monday
15962,afternoon,weekend,April,Monday
15963,afternoon,weekend,April,Monday
15964,afternoon,weekend,April,Monday
15965,afternoon,weekend,April,Monday
15966,afternoon,weekend,April,Monday
15967,afternoon,weekend,April,Monday
15968,afternoon,weekend,April,Monday
15969,afternoon,weekend,April,Monday
15970,afternoon,weekend,April,Monday
15971,afternoon,weekend,April,Monday
15972,afternoon,weekend,April,Monday
15973,afternoon,weekend,April,Monday
15974,afternoon,weekend,April,Monday
15975,afternoon,weekend,April,Monday
15976,afternoon,weekend,April,Monday
15977,afternoon,weekend,April,Monday
15978,afternoon,weekend,April,Monday
15979,afternoon,weekend,April,Monday
15980,afternoon,weekend,April,Monday
15981,afternoon,weekend,April,Monday
15982,evening,weekend,April,Monday
15983,morning,weekend,May,Wednesday
15984,morning,weekend,May,Wednesday
15985,morning,weekend,May,Wednesday
15986,morning,weekend,May,Wednesday
15987,morning,weekend,May,Wednesday
15988,morning,weekend,May,Wednesday
15989,morning,weekend,May,Wednesday
15990,morning,weekend,May,Wednesday
15991,morning,weekend,May,Wednesday
15992,morning,weekend,May,Wednesday
15993,morning,weekend,May,Wednesday
